,Membership_1M,Membership_2M,Membership_12M,Membership_6M,Wristband,Water - Aquafina 500ml,Water - Revive Organe 500ml,Water - Revive White 500ml,Membership_7M,JoiningFee_1M,Towel,Lock,Membership_13M,PT 10 session,Dabaco 1 Egg,JoiningFee_2M,Membership_1D,PT 10 upgrade to 30 session,Dabaco Combo 5 Egg,Shaker,Membership_3M,PT 30 session,PT 100 session,PT 10 upgrade to 100 session,PT 50 session,PT 10 upgrade to 50 session,Fitto,Fitto Superfit
102004868,0.06182882051282051,,,,0.04833646723646723,,,,,,,,,,,,,,,,,,,,,,,
102004874,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
102004879,,,,,,0.42702108262108257,0.2575337321937322,0.29476125356125354,,,0.08771005698005697,0.16100655270655267,,,,,,,,,,,,,,,,
102004882,0.11850046153846155,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004892,,,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
102004897,,,,0.07944301994301992,,,,,,,,,,,,,,,,,,,,,,,,
102004902,0.16162835897435904,0.07499517948717946,,,,0.10091629629629624,,0.0991355555555555,,,,0.10002592592592587,,,,,,,,,,,,,,,,
102004904,0.06232594871794874,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004909,0.08890528205128206,,,,,,,,,,,,,0.3793233618233618,,,,,,,,,,,,,,
102004913,0.0548028717948717,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004916,0.06232594871794874,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004919,0.05981825641025644,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004920,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
102004931,0.09995430769230762,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004939,0.046025948717948656,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004940,0.06884374358974353,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004943,0.0633312307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004945,0.09192112820512824,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004960,,0.07750287179487175,,,,,,,,,,,,,,,,,,,,,,,,,,
102004963,,,,,0.05209800569800568,,,,,,,,,,,,,,,,,,,,,,,
102004966,0.10094661538461533,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004968,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004972,0.07987979487179483,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004982,0.09216969230769229,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004985,0.07562112820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004986,,0.04490287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
102004987,0.06182882051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
102004990,0.0869057435897435,,,,0.028274928774928692,,,,,,,,,,,,,,,,,,,,,,,
102005033,0.11097738461538453,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005034,0.11724661538461542,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
102005037,0.07788025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005043,0.13630287179487185,0.04114133333333328,,,,,,,,,,,,,,,,,,,,,,,,,,
102005066,0.11599276923076926,,,,,,,,,0.1466999999999999,,,,,,,,,,,,,,,,,,
102005070,0.10972353846153837,,,,,,,,,0.14419230769230762,,,,,,,,,,,,,,,,,,
102005071,0.0548028717948717,0.16777979487179479,,,,,,,,,,0.1451643874643874,,,,,,,,,,,,,,,,
102005072,0.052295179487179405,0.16903364102564095,,,,,,,,,,,,,,,,,,,,,,,,,,
102005082,,0.11475189743589737,,,,,,,,,,,,,,0.14293846153846146,,,,,,,,,,,,
102005083,0.061072102564102594,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
102005084,0.05856441025641029,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
102005092,0.049787487179487104,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
102005093,0.057310564102564146,0.16777979487179479,,,0.08845954415954414,,,,,,,,,,,,,,,,,,,,,,,
102005095,,0.16652594871794865,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
102005100,,0.11475189743589737,,,,,,,,,,,,,,,,,,,,,,,,,,
102005103,,0.1185134358974358,,,,,,,,,,,,,,,,,,,,,,,,,,
102005106,0.049787487179487104,0.1652721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005112,0.04853364102564096,0.16151056410256404,,,,,,,,,,,,,,,,,,,,,,,,,,
102005114,,,,0.16000911680911678,,,,,,,,,,,,,,,,,,,,,,,,
102005117,,,0.1760595441595441,,,,,,,,,,,,,,,,,,,,,,,,,
102005119,0.06758989743589738,0.1602567179487179,,,,,,,,,,,,,,,,,,,,,,,,,,
102005120,0.04477210256410251,0.1602567179487179,,,,0.11956056980056982,,,,,,,,0.3417079772079772,,,,,,,,,,,,,,
102005124,0.07511297435897428,0.1602567179487179,,,,,,,,,,,,,,,,,,,,,,,,,,
102005125,,,,0.16000911680911678,,,,,,,,,,,,,,,,,,,,,,,,
102005129,0.07009758974358969,0.15900287179487174,,,,,,,,,,,,,,,,,,,,,,,,,,
102005130,0.05354902564102555,0.15900287179487174,,,,,,,,,,,,,,,,,,,,,,,,,,
102005133,0.06382835897435894,0.15900287179487174,,,,,,,,,,,,,,0.13416153846153842,,,,,,,,,,,,
102005137,0.03498989743589735,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005138,0.05104133333333325,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005140,0.0472797948717948,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005143,0.06633605128205124,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005144,0.06633605128205124,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005148,0.08126441025641021,0.15649517948717945,,,,,,,,,,,,,,,,,,,,,,,,,,
102005151,,0.10973651282051276,,,,,,,,,,,,,,,,,,,,,,,,,,
102005152,0.046025948717948656,0.15524133333333331,,,,,,,,,,,,,,,,,,,,,,,,,,
102005153,,0.09218266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
102005154,0.06884374358974353,0.15524133333333331,,,,,,,,,,,,,,,,,,,,,,,,,,
102005156,0.0472797948717948,0.15398748717948715,,,0.023259544159544093,,,,,,,,,,,,,,,,,,,,,,,
102005157,0.06758989743589738,0.15398748717948715,0.16602877492877494,,,,,,,,,,,,,,,,,,,,,,,,,
102005165,0.03975671794871791,0.15147979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005166,,0.062090358974358946,,,,,,,,,,,,,,,,,,,,,,,,,,
102005172,0.03975671794871791,0.1502259487179487,,,,,,,,,,,,,,,,,,,,,,,,,,
102005173,0.05881297435897434,0.1502259487179487,,,,,,,,,,,,,,,,,,,,,,,,,,
102005174,0.05881297435897434,0.1502259487179487,,,,,,,,,,,,,,,,,,,,,,,,,,
102005179,0.03975671794871791,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
102005180,0.03975671794871791,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
102005181,0.05881297435897434,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
102005182,0.05881297435897434,0.14897210256410257,,,0.0897133903133903,,,,,,,,,,,,,,,,,,,,,,,
102005183,0.03474133333333331,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
102005184,0.05881297435897434,0.14897210256410257,,,,,,,,,,,,,,,,,,,,,,,,,,
102005187,0.05755912820512819,0.1477182564102564,,,0.04708262108262108,,,,,,,,,,,,,,,,,,,,,,,
102005198,0.06006682051282049,0.14646441025641027,,,,,,,,,,,,,,,,,,,,,,,,,,
102005200,0.03223364102564101,0.14646441025641027,,,,,,,,,,,,,,,,,,,,,,,,,,
102005201,0.05881297435897434,0.14646441025641027,,,,,,,,,,,,,,,,,,,,,,,,,,
102005207,0.05881297435897434,0.1452105641025641,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
102005208,0.05881297435897434,0.1452105641025641,,0.08947378917378912,,,,,,,,,,,,,,,,,,,,,,,,
102005209,,0.09594420512820512,,,0.0897133903133903,,,,,,,,,,,,,,,,,,,,,,,
102005213,0.030979794871794863,0.14395671794871798,,,,,,,,,,,,,,,,,,,,,,,,,,
102005215,,0.14395671794871798,0.14972877492877484,,,,,,,,,,,,,,,,,,,,,,,,,
102005226,0.08590046153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005227,0.06559035897435896,,,,,,,,,0.11786153846153848,,,,,,,,,,,,,,,,,,
102005228,0.08339276923076924,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005229,0.08590046153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005230,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005232,0.13028220512820515,0.07248748717948716,,,,,,,,0.11786153846153848,,,,,,,,,,,,,,,,,,
102005234,0.06559035897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005237,0.06182882051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005240,0.08213892307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005241,0.12777451282051286,0.06747210256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005242,0.06308266666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005244,0.030979794871794863,0.14019517948717952,,,,,,,,,,,,,,0.11535384615384618,,,,,,,,,,,,
102005250,0.12777451282051286,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005254,0.08590046153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005255,0.08590046153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005256,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005269,0.08339276923076924,,,,,,,,,0.11284615384615389,,,,,,,,,,,,,,,,,,
102005273,0.08740287179487174,,,,,,,,,0.11033846153846158,,,,,,,,,,,,,,,,,,
102005274,0.10119517948717952,,,,,,,,,0.11033846153846158,,,,,,,,,,,,,,,,,,
102005277,0.0708543076923076,,,,,,,,,0.10908461538461543,,,,,,,,,,,,,,,,,,
102005282,0.09994133333333338,,,,,,,,,0.10908461538461543,,,,,,,,,,,,,,,,,,
102005287,0.09617979487179479,,,,,,,,,0.10783076923076929,,,,0.2877925925925925,,,,,,,,,,,,,,
102005292,,,,0.18351225071225075,,0.03947783475783478,0.03680672364672367,0.03992301994301996,,,,0.04081339031339033,,,,,,,,,,,,,,,,
102005293,0.08991056410256404,,,,,,,,,,,,,0.31913874643874635,,,,,,,,,,,,,,
102005304,0.11648989743589735,0.05117210256410247,,,,,,,,0.10406923076923069,,,,,,,,,,,,,,,,,,
102005306,0.033736051282051205,0.12765671794871788,,,,,,,,,,,,,,0.10281538461538454,,,,,,,,,,,,
102005308,0.033736051282051205,0.12640287179487172,,,,,,,,,,,,,,,,,,,,,,,,,,
102005320,0.033736051282051205,0.12389517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
102005322,0.036243743589743506,0.12389517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
102005329,,,,,0.07090569800569792,,,,0.19128888888888884,,,,,,,,,,,,,,,,,,,
102005350,0.03498989743589735,0.11386441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
102005351,0.02746682051282046,0.11511825641025639,,,,,,,,,,,,,,,,,,,,,,,,,,
102005352,,0.11511825641025639,,0.09072763532763527,,,,,,,,,,,,,,,,,,,,,,,,
102005354,0.02997451282051276,0.11511825641025639,,,,,,,,,,,,,,,,,,,,,,,,,,
102005355,0.02997451282051276,0.11511825641025639,,,,,,,,,,0.09250284900284897,,,,,,,,,,,,,,,,
102005356,0.02746682051282046,0.11386441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
102005357,0.02746682051282046,0.11386441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
102005358,0.031228358974358907,0.11386441025641023,,,,,,,,,,,,,,,,,,,,,,,,,,
102005360,,0.11261056410256409,,0.09072763532763527,,,,,,,,,,,,,,,,,,,,,,,,
102005362,0.051289897435897444,0.11261056410256409,,,,,,,,,,,,,,,,,,,,,,,,,,
102005364,0.02495912820512816,0.11261056410256409,,,,,,,,,,,,,,,,,,,,,,,,,,
102005365,0.017436051282051265,0.11261056410256409,,,,,,,,,,,,0.30158490028490026,,,,,,,,,,,,,,
102005367,0.02245143589743586,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005370,0.02495912820512816,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005371,0.02495912820512816,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005372,0.019943743589743563,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005374,0.02495912820512816,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005375,0.02495912820512816,0.11135671794871793,,,,,,,,,,,,,,,,,,,,,,,,,,
102005381,0.02370528205128201,0.1101028717948718,,,,,,,,,,,,,,,,,,,,,,,,,,
102005382,0.02370528205128201,0.1101028717948718,,,,,,,,,,,,,,,,,,,,,,,,,,
102005386,0.012420666666666667,0.10884902564102564,,,,,,,,,,,,,,,,,,,,,,,,,,
102005390,,,,,,,,,0.17749658119658118,,,,,0.2627156695156695,,,,,,,,,,,,,,
102005394,,,0.1948672364672365,,,,,,0.17749658119658118,,,,,,,,,,,,,,,,,,,
102005395,0.019943743589743563,0.10884902564102564,,,,,,,,,,,,,,,,,,,,,,,,,,
102005396,0.02370528205128201,0.10884902564102564,,,,,,,,,,,,,,,,,,,,,,,,,,
102005402,0.06734133333333334,,,,,,,,,0.0764846153846154,,,,,,,,,,,,,,,,,,
102005403,0.07611825641025638,,,0.08571225071225066,,,,,,,,,,,,,,,,,,,,,,,,
102005406,0.0482850769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005407,,0.06496441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005408,0.09392066666666667,,,0.12207378917378915,,,,,,,,,,,,,,,,,,,,,,,,
102005409,0.05204661538461536,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005411,0.0583158461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005412,0.04577738461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005413,0.04577738461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005414,0.050792769230769204,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005415,0.0482850769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005416,0.07235671794871794,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005425,0.06608748717948719,,,,,,,,,0.0764846153846154,,,,,,,,,,,,,,,,,,
102005426,0.08890528205128206,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005427,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
102005428,0.061072102564102594,,,,,,,,,0.07523076923076925,,,,,,,,,,,,,,,,,,
102005429,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
102005430,0.08765143589743592,,,,,,,,,0.07523076923076925,,,,,,,,,,,,,,,,,,
102005431,,,,0.15091225071225073,,,,,,,,,,,,,,,,,,,,,,,,
102005432,0.08639758974358977,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
102005433,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
102005434,0.09881825641025643,,,,,,,,,,,,,,,,,,,,,,,,,,,
102005435,,,,0.14840455840455843,,,,,,,,,,,,,,,,,,,,,,,,
102005436,,,,0.14965840455840457,0.03454415954415958,,,,,,,,,,,,,,,,,,,,,,,
102005437,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
102005438,0.05856441025641029,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005439,0.056056717948718,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005440,,,0.1973749287749288,,,,,,,,,,,,,,,,,,,,,,,,,
102005441,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005442,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005443,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005444,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005445,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005446,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005448,0.06608748717948719,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005449,0.06734133333333334,,,0.08069686609686608,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
102005450,,,,0.1471507122507123,,,,,,,,,,0.2940618233618234,,,,,,,,,,,,,,
102005452,,,,0.1471507122507123,,,,,,,,,,,,,,,,,,,,,,,,
102005453,,,,0.1471507122507123,,,,,,,,,,,,,,,,,,,,,,,,
102005455,,,,0.1471507122507123,,,,,,,,,,,,,,,,,,,,,,,,
102005456,,,,0.14464301994301998,,,,,,,,,,,,,,,,,,,,,,,,
102005457,0.05856441025641029,,,,,,,,,0.06770769230769222,,,,,,,,,,,,,,,,,,
102005458,0.05856441025641029,,,,,,,,,0.06770769230769222,,,,,,,,,,,,,,,,,,
102005459,,,,0.1433891737891737,,,,,,,,,,,,,,,,,,,,,,,,
102005460,0.05856441025641029,,,,,,,,,0.06645384615384607,,,,,,,,,,,,,,,,,,
102005461,,,,0.14213532763532755,,,,,,,,,,,,,,,,,,,,,,,,
102005463,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005464,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005465,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005466,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
102005467,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
102005468,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005469,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005470,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
102005471,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
102005472,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
102005473,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
102005474,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
102005475,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
102005476,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
102005477,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
102005478,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
102005479,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
102005480,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005481,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005482,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005483,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005484,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005485,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005486,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005487,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
102005488,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
102005489,,,0.18609031339031332,,,,,,,,,,,,,,,,,,,,,,,,,
102005490,,0.0862797948717948,,,,,,,,,,,,,,,,,,,,,,,,,,
102005491,,0.0862797948717948,,,,,,,,,,,,,,,,,,,,,,,,,,
102005492,,0.08502594871794865,,,,,,,,,,,,,,0.060184615384615316,,,,,,,,,,,,
102005493,,0.08502594871794865,,,,,,,,,,,,,,,,,,,,,,,,,,
102005494,,,,0.1358660968660968,,,,,,,,,,0.2414002849002848,,,,,,,,,,,,,,
102005495,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005496,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005497,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005498,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005499,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005500,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
102005501,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
102005502,,0.08251825641025635,,,0.04081339031339033,,,,,,,,,,,,,,,,,,,,,,,
102005504,,0.08126441025641021,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
102005506,0.04853364102564096,,,,,,,,,0.05642307692307687,,,,,,,,,,,,,,,,,,
102005507,0.06884374358974353,,,,,,,,,0.05642307692307687,,,,,,,,,,,,,,,,,,
102005508,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005509,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005510,0.06884374358974353,,,,0.04833646723646723,,,,,0.05642307692307687,,,,,,,,,,,,,,,,,,
102005511,0.06884374358974353,,,,,,,,,0.05642307692307687,,,,,,,,,,,,,,,,,,
102005512,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005513,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005514,,,,0.13210455840455834,,,,,,,,,,,,,,,,,,,,,,,,
102005515,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005516,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005518,,,,,,,,,,,,,,,0.057313447293447235,,,,,,,,,,,,,
102005519,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005520,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005521,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005522,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005523,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
102005525,0.06758989743589738,0.08001056410256405,,,,,,,,,,,,,,,,,,,,,,,,,,
102005526,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
102005527,,0.08001056410256405,,,,,,,,,,,,,,,,,,,,,,,,,,
102005528,,0.08001056410256405,,,,,,,,,,,,,,,,,,,,,,,,,,
102005529,,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
102005530,,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
102005531,,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
102005532,,0.07875671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,
102005533,,0.07750287179487175,,,,,,,,,,,,,,,,,,,,,,,,,,
102005534,,0.07750287179487175,,,,,,,,,,,,,,,,,,,,,,,,,,
102005535,,0.07750287179487175,,,,,,,,,,,,,,,,,,,,,,,,,,
102005536,,,,0.12708917378917375,,,,,,,,,,,,,,,,,,,,,,,,
102005537,,0.0762490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005538,,,,0.12708917378917375,,,,,,,,,,,,,,,,,,,,,,,,
102005541,,0.0737413333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
102005542,,0.0737413333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
102005543,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
102005544,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
102005545,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
102005546,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
102005547,,0.07248748717948716,,,,,,,,,,,,,,,,,,,,,,,,,,
102005548,,,,0.1233276353276353,,,,,,,,,,,,,,,,,,,,,,,,
102005549,,0.06621825641025642,,,,,,,,,,,,,,0.041376923076923075,,,,,,,,,,,,
102005550,,0.07248748717948716,,,,,,,,,,,,0.26396951566951565,,,,,,,,,,,,,,
102005551,,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
102005552,,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
102005554,,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
102005555,,0.09970574358974357,,,,,,,,,,,,,,,,,,,,,,,,,,
102005556,,,,0.12207378917378915,,,,,,,,,,,,,,,,,,,,,,,,
102005557,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005558,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005559,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005560,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005561,,,,0.120819943019943,,,,,,,,,,,,,,,,,,,,,,,,
102005562,,0.06997979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
102005563,,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
102005564,,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
102005567,,,,0.11956609686609684,,,,,,,,,,,,,,,,,,,,,,,,
102005568,,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
102005569,,0.06747210256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005570,,0.06747210256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005571,,0.06747210256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
102005572,,0.06621825641025642,,0.08069686609686608,,,,,,,,,,,,,,,,,,,,,,,,
102005573,,0.06621825641025642,,,,,,,,,,,,,,0.041376923076923075,,,,,,,,,,,,
102005574,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
102005575,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
102005576,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
102005577,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
102005579,,0.06496441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005580,,,,0.1158045584045584,,,,,,,,,,0.26020797720797717,,,,,,,,,,,,,,
102005581,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
102005582,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
102005583,,0.06496441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005584,,0.06496441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
102005585,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
102005586,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005587,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005588,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005590,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005591,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005592,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005593,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005594,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005595,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
102005596,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
